SourceFile,SourceFolder,InputFile,Station,Ship,Cruise,Depth,Latitude(decimal),Longitude(decimal),Datetime,Ship_CD,Country_CD,Inst_Code,EEZ
sk220.csv,CTD_NIO_1m,SK_220_51,C26D,ORV Sagar Kanya,220,2923,-3.0,82.983,26-05-2005 13:00,SK,41,NIO,0
sk220.csv,CTD_NIO_1m,SK_220_53,C27D,ORV Sagar Kanya,220,4124,-2.483,82.983,26-05-2005 21:20,SK,41,NIO,0
sk220.csv,CTD_NIO_1m,SK_220_57,C28D,ORV Sagar Kanya,220,4747,-2.0,82.983,27-05-2005 22:40,SK,41,NIO,0
sk220.csv,CTD_NIO_1m,SK_220_58,C29D,ORV Sagar Kanya,220,4658,-1.483,82.983,28-05-2005 03:20,SK,41,NIO,0
sk220.csv,CTD_NIO_1m,SK_220_60,C30D,ORV Sagar Kanya,220,4647,-1.0,82.983,28-05-2005 09:15,SK,41,NIO,0
sk220.csv,CTD_NIO_1m,SK_220_62,C31D,ORV Sagar Kanya,220,4608,-0.5,83.0,28-05-2005 14:45,SK,41,NIO,0
sk220.csv,CTD_NIO_1m,SK_220_64,C32D,ORV Sagar Kanya,220,4824,-1.483,80.45,29-05-2005 11:10,SK,41,NIO,0
sk220.csv,CTD_NIO_1m,SK_220_65,C33D,ORV Sagar Kanya,220,4630,0.833,80.533,29-05-2005 22:45,SK,41,NIO,0
sk220.csv,CTD_NIO_1m,SK_220_66,C34D,ORV Sagar Kanya,220,4298,0.483,83.0,30-05-2005 16:15,SK,41,NIO,0
sk220.csv,CTD_NIO_1m,SK_220_68,C35D,ORV Sagar Kanya,220,4401,-0.001,83.0,30-05-2005 21:55,SK,41,NIO,0
sk220.csv,CTD_NIO_1m,SK_220_71,C36D,ORV Sagar Kanya,220,4257,0.983,83.0,06-01-2005 03:25,SK,41,NIO,0
sk220.csv,CTD_NIO_1m,SK_220_73,C37D,ORV Sagar Kanya,220,4417,1.5,83.0,06-01-2005 08:40,SK,41,NIO,0
sk220.csv,CTD_NIO_1m,SK_220_75,C38D,ORV Sagar Kanya,220,4364,1.983,83.0,06-01-2005 15:15,SK,41,NIO,0
sk220.csv,CTD_NIO_1m,SK_220_76,C39D,ORV Sagar Kanya,220,4310,2.483,83.0,06-01-2005 20:05,SK,41,NIO,0
sk220.csv,CTD_NIO_1m,SK_220_79,C40D,ORV Sagar Kanya,220,4283,3.0,83.0,06-03-2005 01:30,SK,41,NIO,0
sk220.csv,CTD_NIO_1m,SK_220_81,C41D,ORV Sagar Kanya,220,4283,3.5,83.0,06-03-2005 23:40,SK,41,NIO,0
sk220.csv,CTD_NIO_1m,SK_220_82,C42D,ORV Sagar Kanya,220,4283,4.0,83.0,06-03-2005 16:00,SK,41,NIO,0
sk220.csv,CTD_NIO_1m,SK_220_79,C40D,ORV Sagar Kanya,220,4283,3.0,83.0,06-03-2005 01:30,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_1,CTD1D,ORV Sagar Kanya,227,0,5.0,82.983,08-03-2006 22:40,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_2,CTD1S,ORV Sagar Kanya,227,0,5.0,82.983,08-04-2006 04:45,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_3,CTD2D,ORV Sagar Kanya,227,0,4.0,83.0,08-05-2006 00:00,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_4,CTD2S,ORV Sagar Kanya,227,0,4.0,83.0,08-05-2006 14:15,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_5,CTD3D,ORV Sagar Kanya,227,0,3.0,82.983,08-06-2006 01:10,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_6,CTD3S,ORV Sagar Kanya,227,0,3.0,82.983,08-06-2006 02:45,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_7,CTD5D,ORV Sagar Kanya,227,0,1.966,82.983,08-06-2006 09:25,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_8,CTD5S,ORV Sagar Kanya,227,0,1.966,82.983,08-06-2006 11:35,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_9,CTD4D,ORV Sagar Kanya,227,0,2.5,83.0,08-06-2006 17:30,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_10,CTD4S,ORV Sagar Kanya,227,0,2.5,83.0,08-06-2006 19:40,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_11,CTD4P,ORV Sagar Kanya,227,0,2.5,83.0,08-07-2006 03:25,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_12,CTD6D,ORV Sagar Kanya,227,0,1.483,82.983,08-08-2006 03:15,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_13,CTD6S,ORV Sagar Kanya,227,0,1.483,82.983,08-08-2006 05:15,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_14,CTD7D,ORV Sagar Kanya,227,0,0.983,82.966,08-08-2006 09:15,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_15,CTD7S,ORV Sagar Kanya,227,0,0.983,82.966,08-08-2006 11:30,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_16,CTD8D,ORV Sagar Kanya,227,0,0.483,82.983,08-08-2006 16:40,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_17,CTD8S,ORV Sagar Kanya,227,0,0.483,82.983,08-08-2006 18:35,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_18,CTD9P,ORV Sagar Kanya,227,0,-0.001,82.983,08-09-2006 03:35,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_20,CTD9D,ORV Sagar Kanya,227,0,-0.001,82.983,08-09-2006 21:50,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_21,CTD9S,ORV Sagar Kanya,227,0,-0.001,82.983,08-10-2006 00:15,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_22,CT10D,ORV Sagar Kanya,227,0,-0.5,82.983,08-10-2006 05:05,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_23,CT10S,ORV Sagar Kanya,227,0,-0.5,82.983,08-10-2006 07:10,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_24,CT11D,ORV Sagar Kanya,227,0,-1.0,82.983,08-10-2006 12:20,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_25,CT11S,ORV Sagar Kanya,227,0,-1.0,82.983,08-10-2006 14:35,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_26,CTD12,ORV Sagar Kanya,227,0,-1.5,82.983,08-10-2006 20:05,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_27,CT13D,ORV Sagar Kanya,227,0,-2.0,83.0,08-11-2006 02:05,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_28,CT13S,ORV Sagar Kanya,227,0,-2.0,83.0,08-11-2006 04:00,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_29,CT15D,ORV Sagar Kanya,227,0,-3.0,83.0,08-11-2006 13:35,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_30,CT15S,ORV Sagar Kanya,227,0,-3.0,82.966,08-11-2006 16:10,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_31,CT14D,ORV Sagar Kanya,227,0,-2.5,82.983,08-11-2006 21:15,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_32,CT14S,ORV Sagar Kanya,227,0,-2.5,82.983,08-11-2006 23:30,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_33,CT14P,ORV Sagar Kanya,227,0,-2.5,83.0,08-12-2006 03:20,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_34,CT16D,ORV Sagar Kanya,227,0,-4.0,82.983,13-08-2006 10:25,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_35,CT16S,ORV Sagar Kanya,227,0,-4.0,82.983,13-08-2006 12:25,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_36,CT17D,ORV Sagar Kanya,227,0,-5.0,82.966,13-08-2006 21:50,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_37,CT17S,ORV Sagar Kanya,227,0,-5.0,82.966,13-08-2006 23:45,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_38,CT17P,ORV Sagar Kanya,227,0,-5.0,83.0,14-08-2006 03:45,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_39,CT18P,ORV Sagar Kanya,227,0,-5.0,77.05,16-08-2006 02:15,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_40,CT18S,ORV Sagar Kanya,227,0,-5.0,77.0,16-08-2006 20:45,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_41,CT18D,ORV Sagar Kanya,227,0,-5.0,77.0,16-08-2006 22:00,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_42,CT19D,ORV Sagar Kanya,227,0,-4.0,77.0,17-08-2006 07:30,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_43,CT19S,ORV Sagar Kanya,227,0,-4.0,77.0,17-08-2006 10:30,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_44,CT20D,ORV Sagar Kanya,227,0,-3.0,76.983,17-08-2006 18:25,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_45,CT20S,ORV Sagar Kanya,227,0,-2.983,76.95,17-08-2006 21:15,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_46,CT21P,ORV Sagar Kanya,227,0,-2.483,76.983,18-08-2006 03:55,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_47,CT21D,ORV Sagar Kanya,227,0,-2.5,76.983,18-08-2006 22:15,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_48,CT21S,ORV Sagar Kanya,227,0,-2.5,76.983,19-08-2006 01:25,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_49,CT22D,ORV Sagar Kanya,227,0,-1.983,77.0,19-08-2006 06:30,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_50,CT22S,ORV Sagar Kanya,227,0,-1.983,77.0,19-08-2006 09:15,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_51,CT23D,ORV Sagar Kanya,227,0,-1.483,77.0,19-08-2006 13:15,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_52,CT23S,ORV Sagar Kanya,227,0,-1.483,77.0,19-08-2006 15:55,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_53,CT26P,ORV Sagar Kanya,227,0,-0.001,76.983,20-08-2006 03:15,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_54,CT26D,ORV Sagar Kanya,227,0,-0.001,77.0,20-08-2006 23:10,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_55,CT26S,ORV Sagar Kanya,227,0,-0.001,77.0,21-08-2006 02:26,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_56,CT24D,ORV Sagar Kanya,227,0,-1.0,76.983,21-08-2006 08:55,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_57,CT24S,ORV Sagar Kanya,227,0,-1.0,76.983,21-08-2006 11:25,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_58,CT25D,ORV Sagar Kanya,227,0,-0.483,76.983,21-08-2006 15:10,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_59,CT25S,ORV Sagar Kanya,227,0,-0.483,76.983,21-08-2006 17:05,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_60,CT27D,ORV Sagar Kanya,227,0,0.5,76.983,21-08-2006 23:35,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_61,CT27S,ORV Sagar Kanya,227,0,0.5,76.983,22-08-2006 01:30,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_62,CT28D,ORV Sagar Kanya,227,0,0.983,76.983,22-08-2006 05:35,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_63,CT28S,ORV Sagar Kanya,227,0,0.983,76.983,22-08-2006 07:30,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_64,CT29D,ORV Sagar Kanya,227,0,1.5,76.983,22-08-2006 11:10,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_65,CT29S,ORV Sagar Kanya,227,0,1.5,76.983,22-08-2006 12:45,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_66,CT30D,ORV Sagar Kanya,227,0,2.0,77.0,22-08-2006 16:10,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_67,CT30S,ORV Sagar Kanya,227,0,2.0,77.0,22-08-2006 17:45,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_68,CT31D,ORV Sagar Kanya,227,0,2.5,76.983,22-08-2006 21:25,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_69,CT31S,ORV Sagar Kanya,227,0,2.5,76.983,22-08-2006 22:47,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_70,CT31P,ORV Sagar Kanya,227,0,2.5,77.0,23-08-2006 04:10,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_71,CT32D,ORV Sagar Kanya,227,0,3.0,77.0,23-08-2006 22:50,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_72,CT32S,ORV Sagar Kanya,227,0,3.0,77.0,24-08-2006 01:25,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_73,CT33D,ORV Sagar Kanya,227,0,3.983,76.983,24-08-2006 09:10,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_74,CT33S,ORV Sagar Kanya,227,0,3.983,76.983,24-08-2006 11:00,SK,41,NIO,0
sk227.csv,CTD_NIO_1m,SK_227_75,CT34D,ORV Sagar Kanya,227,0,5.0,77.0,24-08-2006 19:40,SK,41,NIO,1
sk227.csv,CTD_NIO_1m,SK_227_76,CT34S,ORV Sagar Kanya,227,0,5.0,77.0,24-08-2006 21:25,SK,41,NIO,1
sk227.csv,CTD_NIO_1m,SK_227_77,CT34P,ORV Sagar Kanya,227,0,5.0,76.983,25-08-2006 03:15,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_1,00H13,ORV Sagar Kanya,63,2165,17.997,88.998,14-03-1991 09:30,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_2,00H12,ORV Sagar Kanya,63,1870,18.95,88.733,15-03-1991 04:24,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_3,00H11,ORV Sagar Kanya,63,1700,19.482,88.588,15-03-1991 17:12,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_4,00H10,ORV Sagar Kanya,63,1550,19.727,88.507,15-03-1991 21:32,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_5,00H09,ORV Sagar Kanya,63,1340,19.91,88.473,16-03-1991 03:15,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_6,00H08,ORV Sagar Kanya,63,1200,20.033,88.443,16-03-1991 06:00,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_7,00H07,ORV Sagar Kanya,63,1010,20.14,88.392,16-03-1991 09:54,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_8,00H06,ORV Sagar Kanya,63,640,20.232,88.392,16-03-1991 15:12,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_9,00H05,ORV Sagar Kanya,63,180,20.327,88.358,16-03-1991 17:49,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_10,00H04,ORV Sagar Kanya,63,128,20.467,88.302,16-03-1991 19:30,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_11,00H03,ORV Sagar Kanya,63,105,20.622,88.248,16-03-1991 22:30,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_12,00H02,ORV Sagar Kanya,63,63,20.817,88.203,17-03-1991 00:30,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_13,00G01,ORV Sagar Kanya,63,41,19.847,86.437,17-03-1991 14:10,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_14,00G02,ORV Sagar Kanya,63,87,19.758,86.45,17-03-1991 20:10,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_15,00G03,ORV Sagar Kanya,63,630,19.705,86.567,17-03-1991 20:03,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_16,00G05,ORV Sagar Kanya,63,1190,19.55,86.632,17-03-1991 23:20,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_17,00G06,ORV Sagar Kanya,63,1460,19.442,86.722,18-03-1991 03:12,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_18,00G07,ORV Sagar Kanya,63,1725,19.218,86.86,18-03-1991 06:20,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_19,00G08,ORV Sagar Kanya,63,1925,19.052,86.993,18-03-1991 11:30,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_20,00G09,ORV Sagar Kanya,63,2250,19.683,87.255,18-03-1991 17:15,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_21,00G10,ORV Sagar Kanya,63,2250,18.003,87.788,19-03-1991 02:36,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_22,00G11,ORV Sagar Kanya,63,2460,17.26,88.288,19-03-1991 10:48,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_23,00F11,ORV Sagar Kanya,63,2640,16.452,88.947,19-03-1991 22:38,SK,41,NIO,0
sk63.csv,CTD_NIO_1m,SK_63_24,00F10,ORV Sagar Kanya,63,2600,17.097,86.358,20-03-1991 18:00,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_25,00F09,ORV Sagar Kanya,63,2450,17.707,85.8,21-03-1991 04:00,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_26,00F08,ORV Sagar Kanya,63,2400,18.042,85.448,21-03-1991 13:15,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_27,00F07,ORV Sagar Kanya,63,2350,18.218,85.312,21-03-1991 17:45,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_28,00F06,ORV Sagar Kanya,63,2200,18.342,85.197,22-03-1991 00:40,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_29,00F05,ORV Sagar Kanya,63,1460,18.462,85.107,22-03-1991 03:45,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_30,00F04,ORV Sagar Kanya,63,700,18.535,85.107,22-03-1991 08:08,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_31,00F03,ORV Sagar Kanya,63,210,18.61,84.955,22-03-1991 10:20,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_32,00F02,ORV Sagar Kanya,63,110,18.685,84.86,22-03-1991 13:40,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_33,00F01,ORV Sagar Kanya,63,45,18.842,84.722,22-03-1991 16:45,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_34,0.00E+00,ORV Sagar Kanya,63,3010,14.798,85.21,23-03-1991 16:30,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_35,0.00E+00,ORV Sagar Kanya,63,2980,15.543,84.653,24-03-1991 11:20,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_36,0.00E+00,ORV Sagar Kanya,63,2990,15.923,84.377,24-03-1991 18:45,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_37,0.00E+00,ORV Sagar Kanya,63,3025,16.273,84.102,24-03-1991 23:20,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_38,0.00E+00,ORV Sagar Kanya,63,1975,16.578,83.88,25-03-1991 05:41,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_39,0.00E+00,ORV Sagar Kanya,63,2680,16.845,83.738,25-03-1991 09:45,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_40,0.00E+00,ORV Sagar Kanya,63,2658,16.947,83.602,25-03-1991 15:00,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_41,0.00E+00,ORV Sagar Kanya,63,2400,17.043,83.688,25-03-1991 18:50,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_42,0.00E+00,ORV Sagar Kanya,63,900,17.107,83.458,25-03-1991 21:30,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_43,0.00E+00,ORV Sagar Kanya,63,105,17.183,83.408,26-03-1991 01:00,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_44,0.00E+00,ORV Sagar Kanya,63,165,17.315,83.382,26-03-1991 02:40,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_45,0.00E+00,ORV Sagar Kanya,63,95,17.293,83.332,26-03-1991 04:50,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_46,0.00E+00,ORV Sagar Kanya,63,65,17.41,83.247,26-03-1991 07:05,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_47,00D01,ORV Sagar Kanya,63,25,16.233,81.88,28-03-1991 09:00,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_48,00D02,ORV Sagar Kanya,63,300,16.115,81.922,28-03-1991 11:24,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_49,00D03,ORV Sagar Kanya,63,840,16.028,81.943,28-03-1991 14:45,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_50,00D04,ORV Sagar Kanya,63,1180,15.918,82.017,28-03-1991 17:30,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_51,00D05,ORV Sagar Kanya,63,1350,15.832,82.067,28-03-1991 19:49,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_52,00D06,ORV Sagar Kanya,63,2070,15.7,82.137,28-03-1991 23:20,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_53,00D07,ORV Sagar Kanya,63,2480,15.527,82.208,29-03-1991 02:45,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_54,00D08,ORV Sagar Kanya,63,2780,15.335,82.342,29-03-1991 07:15,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_55,00D09,ORV Sagar Kanya,63,3050,14.933,82.583,29-03-1991 13:00,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_56,00D10,ORV Sagar Kanya,63,3232,14.498,82.738,29-03-1991 18:50,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_57,00C12,ORV Sagar Kanya,63,3280,14.002,83.027,30-03-1991 01:30,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_58,00C11,ORV Sagar Kanya,63,3305,13.998,82.385,30-03-1991 09:48,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_59,00C10,ORV Sagar Kanya,63,3280,14.01,81.803,30-03-1991 18:00,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_60,00C09,ORV Sagar Kanya,63,3180,14.005,81.333,31-03-1991 02:00,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_61,00C08,ORV Sagar Kanya,63,3110,14.002,81.062,31-03-1991 09:20,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_62,00C07,ORV Sagar Kanya,63,2950,14.027,80.833,31-03-1991 14:25,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_63,00C06,ORV Sagar Kanya,63,2850,14.01,80.702,31-03-1991 20:50,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_64,00C05,ORV Sagar Kanya,63,2400,14.022,80.453,04-01-1991 00:14,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_65,00C04,ORV Sagar Kanya,63,1400,14.01,80.517,04-01-1991 06:45,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_66,00C03,ORV Sagar Kanya,63,180,14.007,80.427,04-01-1991 08:54,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_67,00C02,ORV Sagar Kanya,63,38,14.007,80.342,04-01-1991 11:55,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_68,00B01,ORV Sagar Kanya,63,40,12.717,80.31,04-02-1991 01:25,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_69,00B02,ORV Sagar Kanya,63,73,12.713,80.475,04-02-1991 04:00,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_70,00B03,ORV Sagar Kanya,63,90,12.695,80.562,04-02-1991 06:15,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_71,00B04,ORV Sagar Kanya,63,160,12.673,80.657,04-02-1991 07:45,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_72,00B05,ORV Sagar Kanya,63,1200,12.662,80.748,04-02-1991 10:24,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_73,00B06,ORV Sagar Kanya,63,3100,12.647,80.848,04-02-1991 13:05,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_74,00B07,ORV Sagar Kanya,63,3300,12.617,80.97,04-02-1991 18:20,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_75,00B08,ORV Sagar Kanya,63,3390,12.608,80.168,04-02-1991 21:42,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_76,00B09,ORV Sagar Kanya,63,3455,12.585,81.525,04-03-1991 05:00,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_77,00B10,ORV Sagar Kanya,63,3450,12.505,81.99,04-03-1991 09:48,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_78,00B11,ORV Sagar Kanya,63,3390,12.497,83.005,04-03-1991 20:22,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_79,00B12,ORV Sagar Kanya,63,3355,12.49,84.005,04-04-1991 05:32,SK,41,NIO,0
sk63.csv,CTD_NIO_1m,SK_63_80,00A12,ORV Sagar Kanya,63,3500,10.993,83.9,04-04-1991 18:25,SK,41,NIO,0
sk63.csv,CTD_NIO_1m,SK_63_81,00A11,ORV Sagar Kanya,63,3540,10.997,82.943,04-05-1991 18:35,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_82,00A10,ORV Sagar Kanya,63,3590,10.993,84.99,04-06-1991 03:00,SK,41,NIO,0
sk63.csv,CTD_NIO_1m,SK_63_83,00A09,ORV Sagar Kanya,63,3360,11.005,81.005,04-06-1991 10:48,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_84,00A08,ORV Sagar Kanya,63,2920,10.922,80.792,04-06-1991 15:45,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_85,00A07,ORV Sagar Kanya,63,1340,10.867,80.615,04-06-1991 19:00,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_86,00A06,ORV Sagar Kanya,63,624,10.82,80.41,04-06-1991 22:45,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_87,00A05,ORV Sagar Kanya,63,370,10.798,80.347,04-07-1991 00:15,SK,41,NIO,1
sk63.csv,CTD_NIO_1m,SK_63_88,00A04,ORV Sagar Kanya,63,252,10.777,80.295,04-07-1991 02:45,SK,41,NIO,1
